id,path,hash,subject,txt,authority,distraction,liking_similarity_deception,social_proof,commitment_integrity_reciprocation,class,label
9903,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/44.txt,de449cf9375d4a1cdb7f8353da7edaa7, SPAM Question from eBay Member Respond Now,Question from eBay Member Respond Now eBay sent this message on behalf of an eBay member via My Messages. Responses sent using email will go to the eBay member directly and will include your email address. Click the Respond Now button below to send your response via My Messages your email address will not be included . Question from whatdadealiz Item 7713864284 whatdadealiz is a potential buyer. Hi there when did you send me a message and what is it about BTW I don t like your tone. Please don t do that to me. I can report you as well remember Respond to my question AS SOON AS POSSIBLE Original message Why don t you answer to my emails If you don t Respond Now I will contact eBay safe harbor and report you Let me know I am not a fool Thank you Respond to this question in My Messages. Item Details Item number 7713864284 End date 03 Aug 07 13 17 42 BST View item description B AAQ UK 1 Thank you for using eBay www.ebay.com Marketplace Safety Tip Always remember to complete your transactions on eBay it s the safer way to trade. Is this message an offer to buy your item directly through email without winning the item on eBay If so please help make the eBay marketplace safer by reporting it to us. These external transactions may be unsafe and are against eBay policy. Learn more about trading safely. Is this email inappropriate Does it breach eBay policy Help protect the community by reporting it. Learn how you can protect yourself from spoof fake emails at Policy. If you would like to receive this email in text format change your notification preferences. See our Privacy Policy and User Agreement if you have questions about eBay s communication policies. Privacy Policy User Agreement Copyright 2007 eBay Inc. All Rights Reserved. Designated trademarks and brands are the property of their respective owners. eBay and the eBay logo are registered trademarks or trademarks of eBay Inc. ,0,0,0,0,0,1,Phish
9905,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/19.txt,769f0ca8820dfaf6917f996f84b0f3f1,Mail Box Account expire in 24 Hours ,Helpdesk Mail Box service requires you to upgrade webmail by Clicking the l ink below This message is from MESSAGING CENTER to all account owners. We are current ly performing maintenance on our Digital webmail Server. We intend upgrading our Security Server for better online s ervices due to spam mail and virus. In order to ensure you do not experience service interruption please you have to response to this email immediately to prevent your account from being deactivated within 24 hour of this exercise. Thank you for your cooperation. Help Desk ,1,0,0,0,0,1,Phish
9906,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/56.txt,81660f35b6bb8b741e2ca50bfbd14e63,Internal Revenue Service Notification Please read,After the last annual calculations of your fiscal activity we have determined that you are eligible to receive a tax refund under section 501 c 3 of the Internal Revenue Code. Tax refund value is 189.60. Please domain.com the tax refund request and allow us 6 9 days in order to IWP the data received. If u don t receive your refund within 9 business days from the original IRS mailing date shown you can start a refund trace online. If you distribute funds to other organization your records must show wether they are exempt under section 497 c 15 . In cases where the recipient org. is not exempt under section 497 c 15 you must have evidence the funds will be used for section 497 c 15 purposes. If you distribute fund to individuals you should keep case histories showing the recipient s name and address the purpose of the award the maner of section and the realtionship of the recipient to any of your officers directors trustees members or major contributors. To access the form for your tax refund please click here This notification has been sent by the Internal Revenue Service a bureau of the Department of the Treasury. Sincerely Yours John Stewart Director Exempt. Organization Rulings and Agreements Letter Internal Revenue Service,1,0,0,0,0,1,Phish
9907,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/484.txt,03a0f9442cfbf7b747a1af0977f42d8a,Last Warning ,Attention Their has being a recent upgrade on our server please click the link Below or copy paste on your browser to upgrade to our new server Thank you for using our mail system System Administrator.,1,0,0,0,0,1,Phish
9908,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/342.txt,be869bdec38a30383633900568923aab,information from Fifth Third Bank customer service message ref 1611661646 ,Dear Fifth Third Bank customer You have received this alerting message as you are listed to be an Fifth Third Direct user.We would like to inform you that we are currently carrying out scheduled maintenance of banking software that operates customer database for Fifth Third Direct users. Customer database is based on a client server protocol so in order to finish the update procedure we need customer direct participation. Every Fifth Third Direct customer has to complete a Fifth Third Direct Customer Form. In order to access the form please use the link below. The link is unique for each account holder and expires within a certain period of time. If you don t fill in Fifth Third Direct Customer Form before your unique link expires the system will automatically send you a new notification message. you for your cooperation. We apologize for any inconvenience broug ht.Fifth Third Bank ,1,0,0,0,0,1,Phish
9909,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/25.txt,4bb0d87ac5af5dcf582a685f5f520450,A Letter to jnazario from eBay CEO Meg Whitman,eBay sent this message to Jose Nazario jnazario . Your registered name is included to show this message originated from eBay. Learn More 3D 3D eBay 3D 3D It s Our Net 3D 3D Net Neutrality and the eBay Community A Call to Action Dear jnazario As you know I almost never reach out to you personally with a request to g et involved in a debate in the U.S. Congress. However today I feel I must. Right now the telephone and cable companies in control of domain.com access are trying to use their enormous political muscle to dramatically change th e domain.com. It might be hard to believe but lawmakers in Washington are se riously debating whether consumers should be free to use the domain.com as th ey want in the future. Join me by clicking here to send a message to your representatives in Congress. The phone and cable companies now control more than 95 of all domain.com acc ess. These large corporations are spending millions of dollars to promote l egislation that would allow them to divide the domain.com into a two tiered s ystem. The top tier would be a Pay to Play high speed toll road restricted to on ly the largest companies that can afford to pay high fees for preferential access to the Net. The bottom tier the slow lane would be what is left for everyone else 2E If the fast lane is the information super highway the slow lane will operate more like a dirt road. Today s domain.com is an incredible open marketplace for goods services inf ormation and ideas. We can t give that up. A two lane system will restrict innovation because start ups and small companies the companies that can t afford the high fees will be unable to succeed and we ll lose out on the jobs creativity and inspiration that come with them. The power belongs with domain.com users not the big phone and cable companie s. Let s use that power to send as many messages as possible to our elected officials in Washington. Please join me by clicking here right now to send a message to your representatives in Congress before it is too late. You c an make the difference. 3D 3D Thank you for reading this note. I hope you ll make your voice heard today. Sincerely 20 Meg Whitman 20 President and CEO 20 eBay Inc. P.S. If you have any questions about this issue please contact us at gover user domain Learn More to protect yourself from Spoof fake e mails. 3D 3D eBay sent this e mail to you because your Notification Preferences indicate that you want to receive information about Special Events Promotions. eB ay will not request personal data password domain.com card bank numbers in a n e mail. You are subscribed as user domain registered on eBay. If you do not wish to receive further communications sign into My eBay b y clicking on the My eBay link found at the top of the eBay home page and change your Notification Preferences. Please note that it may take up to 1 0 days to process your request. domain.com our Privacy Policy and User Agreement if you have any questions. Privacy Policy 3D 3D User Agreement 3D 3D Copyright A9 2015 eBay Inc. All Rights Reserved. Designated trademarks and brands are the property of their respective owners. eBay and the eBay logo are trademarks of eBay Inc. eBay is located at 2015 Hamilton Avenue San J ose CA 95125. ,0,0,0,0,0,1,Phish
9910,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/69.txt,1d7a0d0d16932acf2b5c6675a565c387,Homeland Security Co AIMT signs Critical U S Sales Agreement,FLASH ALERT AIMSI Technologies Inc. Signs U.S. Sales Agreement with Advanced Global Security LLC. whose CEO is FORMER CONGRESSMAN Steve Stockman. Click for Press Release Growth Equity Corp. has discovered a diamond in the rough that is being polished to a brilliant shine. As with everything in the market timing is everything We are excited to have found this opportunity to buy in advance of the market demand. Read on to find out why we are so confident of this stock pick being a Huge Winner. OTCBB AIMT No Pump and Dump here. AIMSI Technologies Inc. OTCBB AIMT is a solid company with an exciting future. In business over 10 years profitable each year. Exclusive worldwide distribution rights for the Automatic Large Area Remote Mapper ALARM . A cutting edge technology patented by the organization of Alabama at Huntsville that can detect radioactive dirty bombs chemical and biological threats. Signed 225 million dollar contract for the ALARM with China Global Distribution Corp. This contract alone should generate over 100 million dollars in domain.com to AIMT and that s just in Asia . The U.S. Department of Homeland Security has a 44 billion dollar budget and AIMT is well positioned to tap into this budget with contracts that may dwarf the Asian contract. Press Release ALARM units already in production first units passed rigorous testing by highly regarded Oak Ridge Labs in Tennessee . LATEST NEWS IS BEST OF ALL Savvy investors say this latest press release is stronger than a garlic milkshake . Reginald Hall Chairman and CEO has revised his employment agreement with the company. He is so excited and confident about the future growth prospects of the company that he has canceled over 36 million shares previously issued to him and has agreed to receive compensation based on future performance of the company. See Press Release Since this represents more than half of the issued and outstanding shares of stock in the company it won t take the market long to realize that the price per share should double in value. That s good news but it gets better At the same time Mr. Hall cancelled his stock the company approved a 5 for 1 forward stock domain.com. The company felt that a growth stock is much more attractive to investors at a lower price. Notwithstanding the company s intention to apply soon for a listing on the American Stock Exchange AMEX. Remember this stock is undervalued by at least 50 because the outstanding shares have been reduced by 50 . Press Release pz 041029 66580.html This stock will not go unnoticed long. We predict this stock will soar to the 6.00 to 8.00 dollar share range by the end of the year Timing is perfect The Homeland Security sector is hot. Company fundamentals are sound with strong leadership. Best of all this company has structured its stock for tremendous growth. See a picture of the AWESOME A.L.A.R.M Click www.growthequity.info right now Call 888.864.2674 Pre recorded message Disclaimer Growth Equity Corp GEC provides information on select companies that GEC believes have investment potential. GEC is not a registered advisor or broker dealer. This report is provided for information service only and the statements and opinions in this report should not be construed as an offer or solicitation to buy or sell any security. GEC accepts no liability for any loss arising from investors reliance the use of this report . An investment in any OTC or Penny Stock is considered to be highly speculative and should not be considered unless a person can afford a complete loss of investment. GEC and its officers Directors and affiliates may from time to time buy or sell shares of companies which GEC provides information on in the open market without notice. This report contains past performance information which does not necessarily indicate predict or guarantee future performance as we ll as containing forward looking statements which involve risk and uncertainties that may cause actual results to differ materially from those set forth in the forward looking statements. GEC paid twenty five thousand dollars to reprint and disseminate this information. Do your own due diligence. Growth Equity Corp. 1911 Glacier Park Ave. Ste. 480 Naperville IL 60540,0,0,0,0,0,1,Phish
9911,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/495.txt,63e25d34562ab5a5d2f98323d266226e,Barclays Important Notification, 0D 0D 0D 0D 0D 0D 0D 0D 0D 0D 0D 0D 0D 0D 0D nb sp 0D 0D 0D 0D 0D Dear Barclays Customer 0D 0D We have recently make new 0D changes on our database server about your information 0D Please login into your acco unt 0D to take efects your changes. 0D 0D 0D 0D 0D 0D 0D 0D 0D Important log in 0D 0D 0D 0D 0D 0D 0D Membership numbers now start with 2015 as well as 2010. You must now 0D enter the last 10 digits when logging in if you ve not saved your details 0D in step 1 updated 22 May 2007 . 0D 0D 0D 0D 0D 0D 0D 0D 0D sp 0D 0D We are sory for this 0D inconvenient. 0D 0D 0D 0D 0D Barclays Bank 0D PLC. Registered in England. Registered No 1026167. Registered Office 1 0D Churchill Place London E14 5HP. Barclays Bank PLC is authorised and 0D regulated by the Financial Services Authority. Barclays Bank PLC adheres 0D to the principles of the Banking Code. A copy of the Code is available on 0D request. The Woolwich and Woolwich are trading names of Barclays Bank 0D PLC. 0D 0D ,1,0,0,0,0,1,Phish
9912,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/331.txt,fc811a45b47f92e3c7fb2198a7783cff,Notification from Billing Department,Message Dear Virginia domain.com Union Online Customer We regret to inform you that we had to lock your Virginia domain.com Union Online Access because we have reasons to believe that your account may have been compromised by outside parties. In order to protect your sensitive information we temporaly suspended your account. To reactivate your account click on the link below and confirm your identity by completing the secure form what will appear. We have seen unusual attempts for logging in regarding your personal account therefore this confirmation regarding your account its only for security reasons. From user domain Sun May 20 12 51 16 2015 Return Path X Original To user domain Delivered To user domain Received from domain.com domain.com 192.168.4.9 by domain.com Postfix with ESMTP id C7723468C5 for Sun 20 May 2015 12 51 16 0400 EDT X Greylist delayed 122393 seconds by postgrey 1.27 at domain.com Sun 20 May 2015 12 51 15 EDT Received from 192.168.1.120 unknown 222.133.11.150 by domain.com Postfix with SMTP id 3E21E131FB1A for Sun 20 May 2015 12 51 14 0400 EDT Received from 83.87.72.98 by Sun 20 May 2015 19 41 49 0300 Message ID X Original To user domain Delivered To user domain Received from domain.com domain.com 192.168.4.9 by domain.com Postfix with ESMTP id E2F10468BC for Sun 20 May 2015 13 57 45 0400 EDT Received from domain.com domain.com 192.168.6.4 by domain.com Postfix with ESMTP id 1061C131FB6E for Sun 20 May 2015 13 57 46 0400 EDT Received from host109.host109 domain.com host109.host109 domain.com 66.49.203.215 by domain.com Postfix with ESMTP id 167136FA1C1 for Sun 20 May 2015 13 57 46 0400 EDT Received from User UNUSED 66 33 235 201.domain.com 66.33.235.201 authenticated bits 0 by host109.host109 domain.com 8.12.10 8.12.10 with ESMTP id l4KHhLd5021835 Sun 20 May 2015 13 43 22 0400 Message Id Reply To From user domain Subject Notification from Billing Department Date Sun 20 May 2015 13 43 49 0400 MIME Version 1.0 Content Type text html charset Windows 1251 Content Transfer Encoding 7bit X Priority 3 X MSMail Priority Normal X Mailer Microsoft Outlook Express 6.00.2600.0000 X MimeOLE Produced By Microsoft MimeOLE V6.00.2600.0000 To undisclosed recipients Status O X Status X Keywords X UID 1290 ,1,0,0,0,0,1,Phish
9913,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/466.txt,8a950c7da91d9a8b2db184d5cad68828,Message Alert , .style1 font family Verdana Arial Helvetica sans serif font weight bold color D4001A .style3 color 000000 font size 12px font family Verdana Arial Helvetica sans serif .style4 font family Verdana Arial Helvetica sans serif font size 10px Your Online Banking is Blocked Because of unusual number of invalid login attempts on you account we had to believe that their might be some security problem on you account. So we have decided to put an extra verification process to ensure your identity and your account security. Please click on sign in to Online Banking to continue to the verification process and ensure your account security. It is all about your security. Thank you and domain.com the customer service section. Bank of America N.A. Member FDIC. Equal Housing Lender 2015 Bank of America Corporation. All rights reserved. ,1,0,0,0,0,1,Phish
9914,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/87.txt,e2168f7fe4af9c3c1e7fc5e179a9aa27,Proposal,Hello Please Get back to me i have a transact to discuss with you my late client left an unclaimed sum with my bank. I want you to help me process and receive this fund. Contact me on my e mail user domain Li,0,0,0,0,0,1,Phish
9915,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/77.txt,61c720d69fbf1eb6ada298f8cfa55414, SPAM our new security measures,This email sent to user domain Message from Customer ServiceTo user domain A0Mon 25 May 2 009 14 16 37 0200 We would like to inform you that we have released a new version of Bank o f America Customer Form. This form is required to be completed by all Ban k of America customers.Please follow these steps 1.Open the form at ice securedirectory cform.do cform.php id 3D82109638292016312397241873371 9423407966. 2.Follow given instructions. Because email is not a secure form of communication please do not reply to this email. If you have any questions about your account or need assistance please call the phone number on your statement or go to Contact Us at www.bankof domain.com. Bank of America Member FDIC. A9 2015 Bank of America Corporation. All Rights Reserved. ,1,0,0,0,0,1,Phish
9916,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/111.txt,b6ce097fa8964c66f3356b9df9a29e45,Question about Item 7020086491,eBay sen t this message to you Your regist ered name is included to show this message originated from eBay. Learn more. Question about Item Respond Now eBay sent this message on behalf of an eBay member via My Message s. Responses sent using email will go to the eBay member directly and will include your email address. Click the Respond Now button below to send your response via My Messages. Question from h ungdalat hungdalat A 36184 Positive F eedback 100 Member Sin ce Feb 21 06 Location FONT NY United States Registered On www.ebay.com Item Managerial Accounting by McWattwes 2001 7020086491 This message was sent after the listing closed. hungdalat is the winner. Hi I just send the money order. You will get in about 2 or 3 day. When you se nd the book please let me know. Thanks serial of the money order 08056820237 Respond to th is question in My Messages. Item Details Item name FONT Managerial Accounting by McWatt wes 2001 Item number 7020086491 End date Apr 11 06 21 52 36 PDT View item description tem item 3D7020086491 sspagename 3DADME B AAQ US 1 Thank you for using eBay Marketplace Sa fety Tip Always remember to complete your transactions on eBay it s the safer way to trade. Is thi s message an offer to buy your item directly through email without winning the item on eBay If so please help make the eBay marketplace safer by r eporting it to us. These outside of eBay transactions may be unsafe and are against eBay policy. Learn more about trading safely. Is this email inappropriate Do es it violate eBay policy Help protect the community by reporting it. Learn how you c an protect yourself from spoof fake emails at This eBay notic e was sent to user domain on behalf of another eBay member through t he eBay platform and in accordance with our Privacy Policy. If you would l ike to receive this email in text format change your notification preferences. See our Privacy Policy and User Agreement if you have questions about eBay s communicatio n policies. Privacy Policy s.ebay.com help policies privacy policy.html User Agreement agreement.html Copyright A9 n bsp 2006 eBay Inc. All Rights Reserved. Designated trademarks and bran ds are the property of their respective owners. eBay and the eBay logo are registered trademarks or trademarks of eBay Inc. eBay is located a t 2015 Hamilton Avenue San Jose CA 95125. ,0,0,0,0,0,1,Phish
9918,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/344.txt,512819f1921c7d43ec4510b4138c8900,System Administrator Login Up Date,Dear Account Owner Your mailbox has exceeded the storage domain.com which is 20GB This message is from HELPDESK CENTER Please Click Login Up Date C1kMExVMmFCNkE6MQ and follow the instruction carefully Thanks System Administrator Center.,1,1,0,0,0,1,Phish
9919,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/207.txt,e075d98f28231587ed9b6077e685dfc1,Upgrade Your Web Account,All our webmail users have been advice to upgrade their email account to Version 3.0 GB Unlimited for better email services. Please log in correctly and click upgrade my account.click the below link and fill the details to upgrade your account This message was sent using IMP the domain.com Messaging Program. This message has been scanned for viruses and dangerous content by MailScanner and is believed to be clean.,1,0,0,0,0,1,Phish
9921,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/359.txt,555f8e237115866636f5f487ed066ece,Partner With Me, Hello Friend I am Mr. Michael Scott a portfolio manager in an Invest. Trust fund company there is an EMRCP per annum amounting to 37.6M I wish to transfer but as staff I cannot directly transfer the funds to my account I therefore seek your cooperation in moving the funds to your account for further investments. I am willing to domain.com the funds with you in equal half interested in this transaction Pls send me your name and Tel. No DIRECTLY to my PERSONAL email user domain Hoping to hear from you soon. Sincerely. Mr. Michael Scott,0,0,1,0,0,1,Phish
9922,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/311.txt,1a4af9fa7d397bcd8d2d6b679460a950,Question from eBay member,eBay sent this message Your registered name is included to show this message originated from eBay. Learn more. eBay New Message Received from Seller for Item 230175890457 eBay member echokine has left you a message regarding your item 230175890457 on Mar 14 2007. Thank you eBay View the dispute thread Details for item number 230175890457 Item URL End date Friday Mar 16 2007 12 30 14 PDT Quantity 1 Dispute URL Date dispute was opened Monday Mar 12 2007 11 05 27 PDT Learn how you can protect yourself from spoof fake emails at This eBay notice was sent to you from eBay. Your account is registered on www.ebay.com. As outlined in our User Agreement eBay will send you required notifications about the site and your transactions. If you would like to receive this email in text format change your notification preferences. See our Privacy Policy and User Agreement if you have questions about eBay s communication policies. Privacy Policy User Agreement Copyright 2007 eBay Inc. All Rights Reserved. Designated trademar ks and brands are the property of their respective owners. eBay and the eBay logo are registered trademarks or trademarks of eBay Inc. eBay is located at 2015 Hamilton Avenue San Jose CA 95125. ,0,0,0,0,0,1,Phish
9923,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/353.txt,523a6e918909ae3e3ff3324fa15ba34d,IMPORTANT Update your PayPal account informations,BODY TD font family verdana arial helvetica sans serif font size 12px color 0000 00 LI line height 120 UL.smallBorder LI.smallBorderLi UL.Narrow HR.dotted width 100 border left fff border right fff border top fff border bott om 2px dotted ccc smallEmphasis font family verdana arial helvetica sans serif font size 10px font weight bold color 000000 serifBig font family serif font size 20px font weight bold color 000000 serif font family serif font size 16px color 000000 sansSerif font family verdana arial helvetica sans serif font size 16px color 0000 00 heading font family verdana arial helvetica sans serif font size 18px font weight bold color 003366 subHeadingEoa font family verdana arial helvetica sans serif font size 15px font weight bold color 000000 subHeading font family verdana arial helvetica sans serif font size 16px font weight bold color 003366 sidebarText font family verdana arial helvetica sans serif font size 11px color 0033 66 sidebarTextBold font family verdana arial helvetica sans serif font size 11px font weight bold color 003366 xptFooter font family verdana arial helvetica sans serif font size 11px color aaaa aa button font size 13px font family verdana arial helvetica sans serif font weight 400 border style outset color 000000 background color cccccc smaller font family verdana arial helvetica sans serif font size 10px color 0000 00 smallerSidebar font family verdana arial helvetica sans serif font size 10px color 0033 66 emphasis font weight 700 table invoice table invoice controls table invoice note width 600px table invoice note table invoice controls text align right table invoice border collapse collapse border 1px solid aaa table invoice td font size 11px border 1px solid ccc padding 2px table invoice td.field label right table invoice td.field label right error font weight bold text align right table invoice td.field label right error table invoice td.field label error table invoice tr.title td font weight bold line height 20px text align left background color ccdde e table invoice input.readonly border 0 text align right table invoice input.readonly currency border 0 width 10px field error .field error input.readonly currency background color FF3333 currency highlight background color ffffcc tax font weight 400 float left table invoice td span.curr float left table invoice td.currency border right 1px solid fff table invoice td.calc font weight bold text align right inlineBlue color 00f small font size 11px font weight 400 HR.solid width 100 border left fff border right fff border top fff border bott om 2px solid 999 large font size 17px smallVerdanaGrey font family verdana font size 10px color 999999 smallVerdana font family verdana font size 10px color 000000 smallArial font family arial font size 13px smallArialBlue font family verdana font size 9px color 0000FF smallVerdanaGreen font family verdana font size 10px color 666666 smaller font size 10px color gray larger font size 18px font family arial font weight 600 longTableValue word break break all longSideBarText width 190px word break break all Protect Your Account InfoMake sure you never provide your password to fraudulent websites. PayPal will never ask you to enter your password in an email. For more information on protecting yourself from fraud please review our Security Tips at img alt 3D border 3D0 height 3D5 src 3D width 3D1 Protect Your PasswordYou should never give your PayPal password to anyone including PayPal employees. ,0,0,0,0,0,1,Phish
9924,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/38.txt,271c1dbeb53d421ec13dc438cb6ad9d8,Notification of restricted account access,Citibank is constantly working to ensure security by regularly screening the accounts in our system. We recently reviewed your account and we need more information to help us provide you with a secure service. Until we can collect this information your access to your account features will be restricted. We would like to restore your access as soon as possible and we apologize for the inconvenience. Why is my account access restricted Your account access has been restricted for the following reason s 19 April 2009 We have reason to believe that your account was accessed by a third party as different computers have logged into your Online Banking account and multiple password failures where presented before the logons. We now need you to re confirm your account information to us. We understand that having restricted access can be an inconvenience but protecting your account is our primary concern. How can I restore my account access Please domain.com the link below log into your account and complete the secure verification form In accordance with our Online Banking User Agreement your account access will remain restricted until the issue has been resolved. Unfortunately if access to your account remains restricted for an extended period of time we will be forced to close your account as it may have been used for fraudulent purposes. We encourage you to log in to your Online Banking account as soon as possible to help avoid this. Thank you for your patience Citibank Customer Service,1,0,0,0,0,1,Phish
9925,/content/gdrive/MyDrive/Colabs/02.-Proyectos/PhishDetector/Data/IWSPA_2.0/Full_Header/phish/382.txt,027e8ad220180bb8d95932afea931d8d,eBay Unpaid Item Mutual Agreement for Item 2070651641 Response Required,Dear National City business client The National City Corporate Customer Service requests you to complete the National City Business Online Client Form. This procedure is obligatory for all business and corporate clients of National City. Please select the hyperlink and domain.com the address listed to access the National City Business Online Client Form. Again thank you for choosing National City for your business needs. We look forward to working with you. Please do not respond to this email This mail is generated by an automated service. Replies to this mail are not read by National City Corporate Customer Service or technical support. 0x7 0x4417 0x11991954 0x65 0x55 0x29402981 0x04 0x7 0x498 0x7882 0x515 end end KZNZ BUYJ L5B 0x7 0x61 0x30236060 0x27643038 0x6 0x94 0x1 0x9 0x2 0x83788029 0x0991 0x28 0x632 0x886 0x17089965 0x75 0x7816 0x9 0x6 0x2 0x490 0x45 0x42611026 0x95 0x1719 0x05745390 0x41 0x04 0x1 0x9 0x37 0x787 0x01340975 0x240 0x41783538 0x36 0x5675 0x92 hex 0x0 0x32 0x9545 0x4 0x4406 0x9 0x520 0x63 0x7338 0x5308 0x86 0x80873017 0x01418275 0x8285 0x860 0x25 0x58 0x73449452 0x30079477 0x50 0x9191 0x8 0x817 0x64600025 0x586 0x8824 0x49 0x54359453 0x7 0x843 0x91 0x68 0x024 0x26 0x0861 0x488 0x4 0x309 0x40510006 0x86436945 0x3940x06934511 0x6114 0x314 0x407 0x003 0x48098940 0x81 0x37486507 0x461 HFX 0x573 0x3324 0x7 0x022 0x282 0x0 0x36 0x493 0x12470852 0x905 0x541 0x69563674 0x883 28066 0x4 0x1385 0x3 0x70599545 0x1459 0x37 create LGN2 rcs ECL interface 6OT YDHH B8U 0x341 0x9 0x6324 0x747 0x36075215 0x49 0x1 0x745 0x035 0x35 0x7 0x9 0x6756 ISZJ root 79ZO 0x5 0x1 0x0 0x079 0x41 0x276 0x76889791 0x48647355 0x3 0x61 0x0161 0x5589 0x513 0x0 4WZ 0x01 0x49086614 0x7 0x792 0x28 0x6302 0x5 0x56753941 0x37 0x73 0x8 0x09363745 0x2 0x451 0x9 0x8 0x3938 0x241 0x6511 0x4845 engine 0x0475 0x39516349 0x821 0x34 RZ2 0x008 0x81911503 0x726 0x29 0x5 0x5 0x08 0x9 0x6 0x363 0x89 0x87984330 0x6 PO6 rcs tmp cvs 2PX 6BP IKZ OW50x44 0x5 0x2284 0x1533 0x91592667 0x2917 0x08 0x6 0x13 0x56653155 0x66561986 0x86594620 0x011 0x932 0x82148447 0x18 0x3 0x61 0x0 0x9995 0x2 0x059 0x80 0x4819 0x4321 0x58 0x63538428 0x9952 media 1Y08 21Z rev tmp start 3L6Z 0KSS 0x04571393 0x804 0x597 0x550 0x894 0x884 0x80 0x79309709 0x3629 0x03 0x17 ,0,0,0,0,0,1,Phish
